customer_id,customer_name,email,registration_date,customer_type
188,Carolyn Gibson,mistymckinney@example.org,2025-12-02 11:43:26,PREMIUM
277,Jessica Taylor,oliviahernandez@example.net,2025-03-19 04:46:44,REGULAR
369,Penny Edwards,xhamilton@example.org,2024-09-07 09:05:53,REGULAR
103,Ian Stafford,elynch@example.org,2026-08-01 04:59:29,PREMIUM
453,Jessica Reese,charles74@example.net,2025-04-06 19:47:28,PREMIUM
213,Linda Lawrence,perezmax@example.net,2025-10-27 16:56:59,PREMIUM
168,Mrs. Courtney Campbell DVM,christian99@example.org,2026-03-17 02:44:04,PREMIUM
456,Sherry Grant,collinsaustin@example.net,2024-12-16 12:03:27,VIP
484,Allison Stewart,sarahyoung@example.net,2026-05-26 11:04:22,PREMIUM
68,Brian Harris,harrisjoseph,2026-02-16 00:57:40,VIP
187,Nicole Tucker DVM,fbrown@example.org,2025-03-06 16:12:36,VIP
297,Anthony Johnson,warealex@example.net,2026-08-03 00:14:22,VIP
18,Rhonda Jenkins DDS,katrinasmith@example.com,2025-08-29 04:37:17,PREMIUM
226,Jessica Flores,cherrytristan@example.org,2025-09-30 00:01:01,PREMIUM
159,Stephanie Sampson,christopherdominguez@example.net,2025-08-02 23:05:19,VIP
21,Francisco Woods,charles79@example.com,2025-12-28 08:02:12,VIP
331,Whitney Best,kbaker@example.com,2026-03-06 02:40:47,VIP
379,Jasmine Williams,sarah88@example.com,2025-02-06 22:36:55,PREMIUM
50,Noah Mcdaniel,claytonflores@example.net,2025-05-28 15:56:05,VIP
322,Nicholas Johnson,nyoung@example.net,2024-08-30 08:33:22,PREMIUM
71,Lori Lewis,james87@example.com,2025-06-23 22:43:39,REGULAR
349,Julia Bates,williamsjonathan@example.net,2025-11-16 16:53:07,PREMIUM
404,Steven Robinson,michael56@example.com,2026-03-12 00:20:19,PREMIUM
370,Stephanie Chaney,vgardner@example.net,2025-11-04 06:43:43,VIP
348,Travis Macias,sanchezcarlos@example.com,2025-07-12 03:25:10,REGULAR
420,Mrs. Megan Moore,adam36@example.net,2026-05-12 09:51:38,VIP
448,Robert Johnson,nancylopez@example.net,2026-03-25 07:44:31,PREMIUM
98,Laura Murillo,laurenhurst@example.net,2024-12-18 09:07:26,REGULAR
326,Sergio Dennis,jasonmorris@example.com,2024-11-06 10:28:06,VIP
113,Luis Harris,rsmith@example.com,2025-03-24 04:19:46,PREMIUM
181,Ivan Carlson,mirandadavis@example.net,2025-01-28 13:22:27,PREMIUM
396,Daniel Jones,moorejeffrey@example.com,2025-12-21 20:52:25,VIP
118,Amanda Leon,dnolan@example.net,2026-02-11 17:55:32,REGULAR
147,Mr. Kenneth Wood MD,ronaldbaker@example.org,2025-07-01 05:53:28,PREMIUM
445,Edward Hoffman,wjordan@example.com,2026-04-25 19:34:39,PREMIUM
398,Charles Holmes,knightjanice@example.net,2025-09-19 11:23:56,PREMIUM
311,Karen Moore,shannon80@example.org,2025-06-22 19:14:06,REGULAR
26,Heather Moore,john72@example.net,2025-07-03 04:24:46,VIP
382,Monica Caldwell,gflynn@example.com,2025-06-11 01:49:38,VIP
352,Roy Griffin,lpham@example.net,2024-08-13 02:27:30,VIP
458,Elizabeth Mitchell,miranda96@example.org,2025-06-22 06:41:10,VIP
435,Pamela Shields,caldwellheather@example.com,2025-03-19 23:57:10,REGULAR
141,Amy Gomez,josephnorman@example.org,2025-06-03 22:49:48,VIP
203,Kristen Smith,kimberlyjordan@example.com,2025-12-21 16:29:28,PREMIUM
338,Thomas Smith,lawrenceadams@example.com,2025-09-12 14:33:09,VIP
12,Nancy Lee,trevor84@example.com,2024-11-15 07:00:39,PREMIUM
468,Jerry Smith,conniekeller@example.com,2025-11-21 12:30:43,VIP
359,Jamie Jackson,scruz@example.com,2025-04-22 04:12:30,PREMIUM
152,Rachel White,dudleydavid,2024-11-18 14:33:41,VIP
295,Deborah Davis,kpoole@example.net,2025-06-02 11:08:52,VIP
465,Francisco Kelley,brownalicia@example.com,2026-06-19 04:12:07,REGULAR
293,Natasha Solis,yumegan@example.com,2025-05-06 06:07:41,VIP
449,Casey Russell,danielyoung@example.com,2026-08-06 00:36:04,PREMIUM
122,Michael Walker,broberts@example.net,2026-07-20 01:15:35,REGULAR
55,John Taylor,jessicavance@example.net,2026-04-12 16:24:46,REGULAR
248,Mariah Lloyd,ojones@example.com,2025-08-25 20:36:53,REGULAR
197,Cameron Shaw,andrew42@example.net,2025-11-08 17:39:04,VIP
102,Amanda Coleman,zanderson@example.net,2026-02-21 03:39:19,REGULAR
155,Mariah Garcia,donna16@example.org,2024-10-20 04:39:28,REGULAR
234,Christine Mason,ylopez@example.org,2025-06-12 12:15:54,REGULAR
129,Michael Wood,martinjerome@example.net,2025-08-31 23:16:16,VIP
354,Craig Crawford,samanthacox@example.net,2025-06-23 02:31:39,VIP
218,Ernest Crosby,ewright@example.com,2026-04-03 20:49:27,VIP
328,Dawn Ellis,mary88@example.com,2025-12-22 18:17:08,REGULAR
473,Timothy Wilson,campbellcathy@example.org,2025-02-28 17:07:01,REGULAR
301,Mary Wood,josephrogers@example.org,2024-11-26 17:20:03,REGULAR
177,Charles Martinez,williamsjohn@example.org,2025-06-07 13:05:56,PREMIUM
227,Nicholas Gonzalez,julieschwartz@example.com,2024-11-28 19:09:35,VIP
38,Kevin Lopez,olivia72@example.com,2025-03-26 04:32:37,PREMIUM
81,Jennifer Hammond,wsmith@example.net,2024-11-30 10:45:00,REGULAR
280,John Caldwell,erobles@example.net,2026-07-21 04:23:36,PREMIUM
347,Christina Garcia,nicholas14@example.com,2025-02-21 00:10:18,VIP
487,Steven Moore,zamorajenna@example.net,2025-05-30 04:47:40,PREMIUM
239,Felicia Khan,andrewharmon@example.net,2025-03-04 23:16:48,VIP
412,Elizabeth Vasquez,crystalclayton@example.com,2025-01-12 22:53:37,REGULAR
5,Nicole Lambert,heathersanchez@example.com,2026-03-23 15:38:35,REGULAR
342,Megan Contreras,donna32@example.org,2026-03-03 18:26:31,VIP
439,Daniel Hensley,xjohnson@example.com,2026-07-15 21:58:06,PREMIUM
236,Robert Valentine,medinajennifer@example.org,2024-11-14 09:59:38,PREMIUM
131,Jeffrey Harper,barnettrandy@example.org,2026-04-24 01:02:13,PREMIUM
327,Rachel Parker,ejohnson@example.com,2025-05-28 18:48:18,VIP
237,Ian Mitchell,nelsonrobert@example.net,2026-03-28 14:36:02,PREMIUM
119,Anna Jones,cindyrodriguez@example.com,2024-10-10 04:15:38,VIP
74,Teresa Hernandez,cannonjeffrey@example.com,2026-04-26 10:28:13,REGULAR
299,Jerome Calhoun,ilove@example.org,2025-07-07 08:23:56,PREMIUM
255,Max Thompson PhD,randyadams@example.net,2026-04-19 17:45:38,REGULAR
124,Daniel Villegas,eric38@example.org,2026-07-04 07:09:32,PREMIUM
457,Daisy Barron,alyssa17@example.com,2026-07-15 00:09:09,PREMIUM
318,Tracy Rhodes,katherine33@example.com,2024-12-22 04:10:01,VIP
196,Christina Gonzalez,elizabethjohnson@example.com,2024-12-16 13:17:13,PREMIUM
446,Charlene Chen,mayjamie@example.com,2024-10-13 06:37:05,VIP
313,Kimberly Baird,daviddavis@example.org,2026-02-17 04:31:11,REGULAR
41,Christopher Cobb,fcollins@example.com,2026-05-30 01:34:35,REGULAR
90,Kyle Smith,rossbridget@example.net,2025-01-26 18:55:57,VIP
88,Lisa Wilson,seanholland@example.org,2024-08-27 12:58:34,PREMIUM
93,Lisa Donovan,bjackson@example.net,2025-05-05 13:35:11,PREMIUM
406,Antonio Schwartz,leeamy@example.com,2024-09-13 18:43:40,VIP
350,Todd Peterson,callahancasey@example.net,2025-02-26 12:25:29,REGULAR
290,Kayla Gonzalez,matthewmarks@example.com,2024-08-26 08:18:01,PREMIUM
211,Mr. Michael Novak,vgibson@example.org,2026-05-24 19:32:52,VIP
272,Jessica Fitzgerald,amandaellison@example.com,2025-08-08 21:21:18,REGULAR
126,Daniel Jones,darlenerhodes@example.org,2025-03-15 04:50:09,PREMIUM
75,David Payne,fpayne@example.org,2026-03-25 19:17:15,REGULAR
221,Christopher Lynch,jjones@example.com,2026-02-22 13:43:44,REGULAR
192,Carol Morgan,stevenharvey@example.net,2026-05-02 11:58:07,REGULAR
184,Lauren Smith,jeffreykennedy@example.org,2025-11-04 09:44:47,REGULAR
151,Taylor Young,xsmith@example.com,2025-04-27 23:35:17,REGULAR
29,Wendy Robbins,gregory37@example.org,2025-01-28 01:56:53,REGULAR
408,Lauren Haynes,amber37@example.org,2025-12-10 22:14:27,VIP
167,Sheila Ayala,landerson@example.org,2025-08-02 04:27:29,VIP
24,Deborah Cole,whitetravis@example.org,2025-05-18 13:51:44,VIP
15,Kimberly Lane,sthomas@example.org,2025-04-25 20:39:00,PREMIUM
463,Amanda Shaw,dfranklin,2025-07-13 11:29:25,PREMIUM
154,Ruben Williamson,dstokes@example.org,2025-05-15 04:00:52,REGULAR
356,Paige Harris,denise12@example.com,2025-09-13 00:30:37,PREMIUM
86,Michelle Ritter,kylebowen@example.org,2026-06-15 07:55:04,VIP
228,Michael Moore,jacquelinefuentes@example.net,2024-09-18 19:53:07,REGULAR
52,Maurice Warren,michelle53@example.net,2026-04-20 00:59:23,PREMIUM
496,Jeff Mendoza,seanfernandez@example.net,2026-07-06 13:42:09,PREMIUM
361,Ronald Sanchez,josephjasmine@example.org,2026-07-31 08:15:45,PREMIUM
325,Stacey Jackson,matthewbyrd@example.com,2024-10-11 16:48:21,VIP
390,Rebecca Lopez,lewiskenneth@example.net,2026-05-13 23:52:23,REGULAR
51,Jacob Stanley,clarkronald@example.com,2025-01-25 10:38:30,PREMIUM
223,Jesus Wallace,hernandezadam@example.org,2024-08-17 18:13:17,VIP
47,Jennifer Tran,ramirezcandace@example.com,2026-03-12 02:23:10,PREMIUM
383,Julie Garcia,davidhernandez@example.net,2024-08-27 11:10:06,PREMIUM
117,Tara Whitaker,uquinn@example.com,2025-07-08 19:46:53,PREMIUM
148,James Mclaughlin,wdavis@example.com,2025-03-12 23:57:15,PREMIUM
472,Stephen Pena,lamwesley@example.org,2026-05-05 00:28:32,VIP
351,Melissa Ward,deborahmills@example.com,2026-01-01 14:24:32,PREMIUM
324,Russell Stewart MD,ysmith@example.org,2025-10-24 22:18:40,VIP
121,Lisa Booth,cathy06@example.net,2025-09-21 23:29:16,REGULAR
36,Kelly Franklin,bakerrebecca@example.com,2026-07-06 13:24:31,VIP
317,Katelyn Gray,thompsonvictoria@example.net,2026-02-13 02:43:12,REGULAR
19,Grace Townsend,susan37@example.org,2025-09-19 23:25:26,PREMIUM
278,Elizabeth Estes,igonzales@example.net,2026-05-19 00:48:17,PREMIUM
447,Terri Russell,kevin48@example.org,2024-12-08 04:13:36,REGULAR
250,Melanie Nelson,lauraparrish@example.org,2025-11-16 11:57:16,VIP
389,Michael Lowery,harrismicheal@example.net,2026-01-06 10:36:52,REGULAR
455,Devin Mack,twong@example.org,2024-08-25 19:43:10,REGULAR
368,Jasmine Morgan,gabrielle87@example.org,2024-09-12 15:38:30,REGULAR
321,Dean Nguyen,matthew10@example.com,2026-05-17 04:33:22,PREMIUM
163,Christina Kelly,tylerdecker@example.com,2025-01-27 02:18:22,REGULAR
489,Robert Brown,sstevens@example.org,2026-02-28 12:43:02,PREMIUM
195,Kayla Benson,kristyrichardson@example.org,2025-11-04 11:07:43,VIP
274,John Cook,garciaalexandra@example.org,2025-08-16 06:43:04,REGULAR
440,Daniel Wright,timothy67@example.org,2026-03-29 20:02:08,PREMIUM
346,Edward Hines,perezryan@example.org,2025-05-06 00:08:32,PREMIUM
42,Patrick Smith,kristin66@example.org,2025-05-02 05:45:01,REGULAR
169,Laura Gutierrez,kelleykimberly@example.net,2024-11-20 19:36:56,VIP
437,Deanna Conway,jonescalvin@example.org,2025-08-04 17:27:24,PREMIUM
